time,open,high,low,close,Daily VWAP,Weekly VWAP,Monthly VWAP,Down Fractal,Up Fractal,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1985-09-02,1.369,1.4375,1.3045,1.4085,NaN,NaN,NaN,0,0,0,53.262276203713505,33.230163040828316,NaN,NaN,NaN,NaN
1985-10-01,1.4105,1.441,1.4075,1.4405,NaN,NaN,NaN,0,0,0,55.86762653152647,35.36453553025117,NaN,NaN,NaN,NaN
1985-11-01,1.441,1.489,1.411,1.489,NaN,NaN,NaN,1,0,0,59.548179608817655,38.01570793084702,NaN,NaN,NaN,NaN
1985-12-02,1.4875,1.4875,1.415,1.439,NaN,NaN,NaN,0,0,0,54.50180342025463,40.354700547130236,NaN,NaN,NaN,NaN
1986-01-01,1.446,1.4549,1.3808,1.41,NaN,NaN,NaN,0,0,0,51.76190740189647,42.56491525160272,51.76190740189647,NaN,NaN,NaN
1986-02-03,1.3838,1.496,1.3783,1.442,NaN,NaN,NaN,0,1,0,54.48116889747001,45.08476726412452,NaN,NaN,NaN,NaN
1986-03-03,1.4395,1.519,1.432,1.4675,NaN,NaN,NaN,0,0,0,56.58160510493896,47.83098546859744,NaN,NaN,NaN,NaN
1986-04-01,1.467,1.559,1.441,1.5355,NaN,NaN,NaN,1,0,0,61.662039176015,51.07080458233582,NaN,NaN,61.662039176015,NaN
1986-05-01,1.536,1.554,1.471,1.4725,NaN,NaN,NaN,0,0,0,55.2157956217007,52.36247767243516,NaN,NaN,NaN,NaN
1986-06-02,1.472,1.5435,1.4645,1.5435,NaN,NaN,NaN,0,0,0,60.2582120774258,53.97632150831236,NaN,NaN,NaN,NaN
1986-07-01,1.543,1.552,1.4615,1.4935,NaN,NaN,NaN,0,0,0,55.51753511020657,54.914021437176395,NaN,NaN,NaN,NaN
1986-08-01,1.495,1.5065,1.4655,1.491,NaN,NaN,NaN,0,0,0,55.2833425454112,55.66673464954495,NaN,NaN,NaN,NaN
1986-09-01,1.49,1.507,1.428,1.4435,NaN,NaN,NaN,0,0,0,50.89075798478473,55.475006373819284,NaN,NaN,NaN,NaN
1986-10-01,1.443,1.4475,1.3945,1.406,NaN,NaN,NaN,0,1,0,47.67044985097275,55.1787642525096,47.67044985097275,NaN,NaN,NaN
1986-11-03,1.4055,1.4425,1.4055,1.434,NaN,NaN,NaN,0,0,0,50.204193799999494,54.96032979510146,NaN,NaN,NaN,NaN
1986-12-01,1.4355,1.488,1.4155,1.4865,NaN,NaN,NaN,0,0,0,54.63908979186681,54.87257717084005,NaN,NaN,NaN,NaN
1987-01-01,1.4865,1.5475,1.464,1.512,NaN,NaN,NaN,0,0,0,56.65821399642063,54.666151055668834,NaN,NaN,NaN,NaN
1987-02-02,1.512,1.55,1.496,1.548,NaN,NaN,NaN,0,0,0,59.405450238579185,55.01641154269202,NaN,NaN,NaN,NaN
1987-03-02,1.548,1.6225,1.5475,1.6055,NaN,NaN,NaN,0,0,0,63.396290383958394,55.84743889855359,NaN,NaN,NaN,NaN
1987-04-01,1.605,1.671,1.588,1.661,NaN,NaN,NaN,0,0,0,66.79000440796472,56.72664143501749,NaN,NaN,66.79000440796472,NaN
1987-05-01,1.661,1.6895,1.6055,1.63,NaN,NaN,NaN,1,0,0,63.26186661800573,57.20380297166512,NaN,NaN,NaN,NaN
1987-06-01,1.627,1.669,1.587,1.613,NaN,NaN,NaN,0,0,0,61.348022571703964,57.18137321421433,NaN,NaN,NaN,NaN
1987-07-01,1.6135,1.638,1.588,1.5905,NaN,NaN,NaN,0,0,0,58.8120243101866,57.43824669196333,58.8120243101866,NaN,NaN,NaN
1987-08-03,1.59,1.635,1.562,1.6285,NaN,NaN,NaN,0,1,0,61.692214653225236,57.540675447377566,NaN,NaN,NaN,NaN
1987-09-01,1.629,1.664,1.621,1.6245,NaN,NaN,NaN,0,0,0,61.20702327057054,57.94706745883213,NaN,NaN,NaN,NaN
1987-10-01,1.6245,1.732,1.613,1.7215,NaN,NaN,NaN,0,0,0,67.81707246328202,58.84233388153719,NaN,NaN,NaN,NaN
1987-11-02,1.723,1.834,1.721,1.8265,NaN,NaN,NaN,0,0,0,73.15033236027006,60.43230347978615,NaN,NaN,NaN,NaN
1987-12-01,1.826,1.8875,1.783,1.887,NaN,NaN,NaN,0,0,0,75.65383744039528,62.43111687903062,NaN,NaN,75.65383744039528,NaN
1988-01-01,1.887,1.893,1.7575,1.7655,NaN,NaN,NaN,1,0,0,62.9578851793581,63.34209483469908,NaN,NaN,NaN,NaN
1988-02-01,1.763,1.7755,1.727,1.774,NaN,NaN,NaN,0,1,0,63.42037365444427,63.969329396311764,NaN,NaN,NaN,NaN
1988-03-01,1.774,1.8885,1.7645,1.8835,NaN,NaN,NaN,0,0,0,68.82103253427178,64.83810214901543,NaN,NaN,NaN,NaN
1988-04-01,1.884,1.9055,1.8345,1.876,NaN,NaN,NaN,1,0,0,68.07962589603571,65.45768612454803,NaN,NaN,NaN,NaN
1988-05-02,1.876,1.894,1.8345,1.835,NaN,NaN,NaN,0,0,0,64.0193651372229,65.50219146406693,NaN,NaN,NaN,NaN
